"Date","Open","High","Low","Close"
"07 Apr 2021","26514.95","26899.2","26401.7","26831.00"
"06 Apr 2021","26715.2","26715.2","26403.45","26532.20"
"05 Apr 2021","26035.5","26630.8","25978.95","26491.35"
"01 Apr 2021","26039.85","26289.1","25855.35","25980.40"
"31 Mar 2021","26130.6","26130.6","25788","25855.00"
"30 Mar 2021","25531.1","26306.65","25429.2","26121.10"
"26 Mar 2021","25475.3","25687.05","25276.6","25385.10"
"25 Mar 2021","25739.8","25766","25131.4","25237.10"
"24 Mar 2021","25863.55","26114.6","25738.15","25802.95"
"23 Mar 2021","26105.7","26315.8","25928","26105.70"
"22 Mar 2021","25649.05","26102.8","25418.45","26035.35"
"19 Mar 2021","25273.35","25687.4","25028.3","25562.75"
"18 Mar 2021","26365.9","26395.95","25012.5","25373.35"
"17 Mar 2021","26378.2","26657.1","26113.75","26183.50"
"16 Mar 2021","26132.45","26602.65","26111.1","26363.85"
"15 Mar 2021","25859.15","26094.15","25651.8","26032.05"
"12 Mar 2021","26060.45","26298","25819.9","25888.25"
"10 Mar 2021","25862.05","26136.55","25782.3","26010.10"
"09 Mar 2021","25388.8","25685.8","25095.35","25582.35"
"08 Mar 2021","25368.2","25549.3","25259.6","25347.95"
"05 Mar 2021","25504.7","25697.75","25113.45","25229.60"
"04 Mar 2021","25471.7","25981.35","25450.45","25631.85"
"03 Mar 2021","25582.6","25814.9","25331.4","25772.65"
"02 Mar 2021","24809.7","25435.4","24770.35","25301.85"
"01 Mar 2021","24494.65","24846.1","24451.45","24556.30"
"26 Feb 2021","24611.2","24689","24212.8","24301.45"
"25 Feb 2021","24979","25199.8","24830.7","24872.45"
"24 Feb 2021","24814.55","24872.35","24518.7","24779.40"
"23 Feb 2021","24933.7","25199.6","24709.15","24807.80"
"22 Feb 2021","25579.75","25617.35","24646.45","24766.45"
"19 Feb 2021","25634.95","25676","25292.65","25503.20"
"18 Feb 2021","25270.95","25686.85","25262.65","25618.55"
"17 Feb 2021","25610.4","25672.25","25234.7","25282.95"
"16 Feb 2021","26130.4","26167.85","25519.95","25613.95"
"15 Feb 2021","26243.1","26279.3","25959.1","26001.10"
"12 Feb 2021","26111.8","26455.05","26012.25","26093.80"
"11 Feb 2021","25860.85","26080.15","25795.85","26043.45"
"10 Feb 2021","25779.9","25941.05","25570.2","25885.30"
"09 Feb 2021","25933.8","26301.2","25659.9","25779.15"
"08 Feb 2021","25588.5","26028","25415.95","25915.60"
"05 Feb 2021","25689.7","25733.5","25188.4","25331.60"
"04 Feb 2021","25749.7","25862.5","25505.25","25570.05"
"03 Feb 2021","25590.05","25949.7","25341.4","25680.90"
"02 Feb 2021","25277.45","25574.75","25107.2","25447.80"
