"Date","Open","High","Low","Close"
"30 May 2022","14022.60","14163.05","14009.65","14154.80"
"27 May 2022","13839.30","13885.05","13768.30","13873.15"
"26 May 2022","13651.55","13756.85","13445.25","13722.55"
"25 May 2022","13805.10","13821.40","13574.50","13587.75"
"24 May 2022","13858.05","13883.55","13709.40","13747.25"
"23 May 2022","13929.75","14005.50","13813.60","13835.80"
"20 May 2022","13755.05","13906.40","13733.55","13895.05"
"19 May 2022","13625.75","13680.65","13520.95","13550.90"
"18 May 2022","13989.35","14064.00","13896.60","13918.20"
"17 May 2022","13648.45","13944.70","13632.15","13926.05"
"16 May 2022","13540.25","13646.30","13434.45","13571.20"
"13 May 2022","13621.20","13738.55","13435.05","13471.50"
"12 May 2022","13656.95","13671.00","13389.75","13465.25"
"11 May 2022","13888.15","13949.10","13589.35","13771.80"
"10 May 2022","13953.95","14068.40","13823.35","13855.95"
"09 May 2022","14002.75","14088.30","13879.55","13991.75"
"06 May 2022","14159.10","14205.00","14073.45","14145.75"
"05 May 2022","14542.15","14606.05","14365.55","14395.50"
"04 May 2022","14771.45","14798.30","14343.60","14393.35"
"02 May 2022","14647.25","14751.05","14617.75","14736.30"
"29 Apr 2022","14991.45","15011.70","14743.35","14783.35"
"28 Apr 2022","14886.50","14964.60","14765.85","14913.90"
"27 Apr 2022","14797.35","14825.55","14678.95","14756.00"
"26 Apr 2022","14818.80","14915.35","14785.85","14898.35"
"25 Apr 2022","14758.60","14769.10","14623.10","14673.00"
"22 Apr 2022","14948.10","15015.35","14875.80","14894.85"
"21 Apr 2022","14946.30","15067.45","14929.15","15053.95"
"20 Apr 2022","14807.15","14905.25","14747.95","14850.30"
"19 Apr 2022","15012.75","15041.65","14617.05","14726.65"
"18 Apr 2022","14942.60","14971.50","14821.25","14926.05"
"13 Apr 2022","15239.65","15284.70","15126.65","15138.55"
"12 Apr 2022","15281.85","15283.35","15078.45","15164.70"
"11 Apr 2022","15337.50","15386.85","15294.30","15325.50"
"08 Apr 2022","15271.35","15386.10","15202.50","15342.40"
"07 Apr 2022","15292.35","15361.20","15185.70","15201.25"
"06 Apr 2022","15318.15","15387.40","15293.85","15327.90"
"05 Apr 2022","15433.05","15477.80","15360.20","15390.50"
"04 Apr 2022","15192.80","15393.35","15184.70","15384.20"
"01 Apr 2022","14890.10","15111.35","14882.60","15087.30"
"31 Mar 2022","14925.55","14963.40","14871.00","14894.50"
"30 Mar 2022","14880.70","14924.75","14823.55","14896.90"
"29 Mar 2022","14744.05","14773.15","14689.60","14761.90"
"28 Mar 2022","14686.25","14694.85","14515.65","14675.85"
"25 Mar 2022","14763.90","14768.30","14590.45","14651.70"
"24 Mar 2022","14598.75","14744.70","14595.70","14699.35"
"23 Mar 2022","14806.60","14833.30","14660.45","14695.15"
"22 Mar 2022","14613.10","14738.15","14492.25","14724.05"
"21 Mar 2022","14773.05","14789.85","14590.70","14602.35"
"17 Mar 2022","14667.20","14756.55","14644.75","14721.70"
"16 Mar 2022","14392.55","14491.45","14369.50","14481.80"
"15 Mar 2022","14408.75","14433.75","14130.90","14215.85"
"14 Mar 2022","14248.90","14389.35","14189.10","14374.60"
"11 Mar 2022","14145.50","14268.30","14098.70","14237.15"
"10 Mar 2022","14313.20","14316.80","14079.85","14189.00"
"09 Mar 2022","13786.40","14037.65","13721.95","13979.60"
"08 Mar 2022","13504.75","13720.10","13423.55","13706.75"
"07 Mar 2022","13594.75","13637.50","13438.30","13564.25"
"04 Mar 2022","14020.20","14075.00","13828.45","13893.15"
"03 Mar 2022","14327.7","14364.6","14094.3","14135.95"
"02 Mar 2022","14161.7","14265.5","14104.75","14199.80"
"28 Feb 2022","14047.75","14320.95","13928.8","14307.95"
"25 Feb 2022","14018.1","14247.05","14007.7","14187.40"
"24 Feb 2022","14055.85","14180.85","13747.45","13775.70"
"23 Feb 2022","14581.05","14629.05","14482.30","14506.95"
"22 Feb 2022","14269.45","14527.20","14267.60","14489.05"
"21 Feb 2022","14638.35","14733.10","14498.20","14597.10"
"18 Feb 2022","14711.30","14815.00","14692.65","14710.70"
"17 Feb 2022","14857.10","14895.65","14725.05","14772.05"
"16 Feb 2022","14876.65","14935.60","14756.50","14789.90"
"15 Feb 2022","14469.00","14822.75","14348.40","14805.55"
"14 Feb 2022","14606.55","14638.65","14370.70","14400.40"
"11 Feb 2022","14988.95","14990.60","14862.05","14891.30"
"10 Feb 2022","15084.35","15134.10","14972.35","15112.20"
"09 Feb 2022","14942.75","15026.50","14925.05","15016.35"
"08 Feb 2022","14926.50","14955.25","14689.15","14857.05"
"07 Feb 2022","15065.05","15126.65","14796.20","14870.60"
"04 Feb 2022","15159.60","15188.40","15048.35","15085.45"
"03 Feb 2022","15289.15","15296.35","15101.00","15135.90"
"02 Feb 2022","15218.25","15304.60","15201.45","15293.35"
"01 Feb 2022","15073.15","15138.20","14850.30","15116.20"
"31 Jan 2022","14894.75","14975.80","14857.55","14921.45"
"28 Jan 2022","14773.05","14952.15","14701.60","14723.25"
"27 Jan 2022","14671.70","14735.75","14489.80","14679.70"
"25 Jan 2022","14577.55","14853.00","14410.90","14832.20"
"24 Jan 2022","15155.00","15165.40","14577.15","14712.05"
"21 Jan 2022","15252.90","15294.70","15069.05","15180.80"
"20 Jan 2022","15464.45","15486.15","15280.55","15361.10"
"19 Jan 2022","15580.40","15580.40","15403.20","15472.50"
"18 Jan 2022","15819.45","15834.20","15546.65","15573.10"
"17 Jan 2022","15731.35","15794.95","15718.25","15781.25"
"14 Jan 2022","15667.95","15754.45","15619.55","15730.40"
"13 Jan 2022","15710.30","15730.95","15629.45","15721.05"
"12 Jan 2022","15627.05","15678.70","15595.65","15667.90"
"11 Jan 2022","15497.50","15559.10","15462.05","15530.55"
"10 Jan 2022","15427.65","15504.00","15400.55","15495.55"
"07 Jan 2022","15333.45","15418.40","15255.45","15348.55"
"06 Jan 2022","15275.75","15315.50","15197.10","15290.10"
"05 Jan 2022","15329.75","15410.60","15264.85","15396.40"
"04 Jan 2022","15260.90","15333.60","15168.15","15318.75"
"03 Jan 2022","15030.50","15220.05","15028.55","15204.60"
"31 Dec 2021","14879.25","15022.35","14877.85","14996.20"
"30 Dec 2021","14856.1","14894.65","14815","14842.05"
"29 Dec 2021","14866.2","14922.35","14835.35","14863.40"
"28 Dec 2021","14809.5","14880.85","14805.3","14867.85"
"27 Dec 2021","14617.15","14745.55","14515.25","14727.60"
"24 Dec 2021","14813.9","14819.2","14605.05","14664.80"
"23 Dec 2021","14738.3","14779.3","14708.7","14751.45"
"22 Dec 2021","14542.7","14652.35","14522.55","14639.75"
"21 Dec 2021","14423.7","14584.95","14386.45","14461.40"
"20 Dec 2021","14523.5","14533.8","14128.15","14300.70"
"17 Dec 2021","14952.75","14966.1","14658.5","14673.15"
"16 Dec 2021","15072.95","15078.85","14891.6","14936.45"
"15 Dec 2021","15050.1","15075.7","14936.6","14953.10"
"14 Dec 2021","15005.5","15072","14947.95","15043.25"
"13 Dec 2021","15258.1","15280","15052.9","15064.25"
"10 Dec 2021","15103.65","15168.8","15069.8","15155.00"
"09 Dec 2021","15126.55","15141","15023.2","15126.60"
"08 Dec 2021","14945.3","15084.5","14941.3","15073.25"
"07 Dec 2021","14733.25","14881.75","14683.25","14834.50"
"06 Dec 2021","14876.25","14882.15","14599.35","14618.35"
"03 Dec 2021","15002.65","15054.95","14845.25","14856.30"
"02 Dec 2021","14808.8","14990.3","14786.65","14973.95"
"01 Dec 2021","14743.7","14822.5","14694.3","14784.70"
"30 Nov 2021","14662.05","14912.75","14608.6","14648.35"
"29 Nov 2021","14683.05","14749.5","14402.1","14656.45"
"26 Nov 2021","14990.85","15012.1","14674.75","14707.20"
"25 Nov 2021","15057.6","15166.65","14984.7","15150.60"
"24 Nov 2021","15159.95","15199.2","14997.3","15046.50"
"23 Nov 2021","14876","15137.15","14820.4","15107.80"
"22 Nov 2021","15333.9","15339.65","14846.7","14976.70"
"18 Nov 2021","15461.5","15502.6","15239.8","15302.55"
"17 Nov 2021","15487.15","15560.75","15436.95","15454.95"
"16 Nov 2021","15613.1","15626.65","15492.6","15525.40"
"15 Nov 2021","15625.75","15664.45","15558.05","15592.60"
"12 Nov 2021","15504.35","15591.45","15429.6","15579.00"
"11 Nov 2021","15497.25","15499.9","15351.2","15411.10"
"10 Nov 2021","15492.05","15562.45","15458.5","15521.10"
"09 Nov 2021","15542.05","15579.5","15487.7","15541.95"
"08 Nov 2021","15474.25","15535.05","15313.2","15520.15"
"04 Nov 2021","15380.95","15396.85","15363.35","15376.90"
"03 Nov 2021","15367.7","15397.3","15212.15","15282.75"
"02 Nov 2021","15344.35","15373.7","15278.7","15314.65"
"01 Nov 2021","15179.4","15318.15","15111.3","15302.70"
"29 Oct 2021","15163.5","15266.4","14961.5","15086.90"
"28 Oct 2021","15475.4","15475.45","15148.2","15190.85"
"27 Oct 2021","15541.75","15583.2","15454.1","15484.35"
"26 Oct 2021","15360.35","15528.9","15356.5","15499.65"
"25 Oct 2021","15492","15498.4","15181.6","15334.35"
"22 Oct 2021","15537.05","15600.45","15328.9","15399.70"
"21 Oct 2021","15666.6","15667","15373.45","15487.65"
"20 Oct 2021","15768","15776.35","15497","15568.65"
"19 Oct 2021","16003.95","16004.45","15716.7","15757.85"
"18 Oct 2021","15924.1","15949.2","15871.4","15886.15"
"14 Oct 2021","15733.3","15781","15710.1","15769.25"
"13 Oct 2021","15573.6","15660.2","15546.85","15631.40"
"12 Oct 2021","15426.6","15493.25","15371.8","15481.90"
"11 Oct 2021","15374.5","15497.8","15356.55","15428.00"
"08 Oct 2021","15375.3","15402.7","15317.4","15365.20"
"07 Oct 2021","15274.65","15335.95","15251","15290.15"
"06 Oct 2021","15328.95","15349.2","15109.1","15134.55"
"05 Oct 2021","15171.25","15287.7","15150.5","15280.10"
"04 Oct 2021","15094.4","15195.2","15075.25","15181.15"
"01 Oct 2021","14994.8","15031.55","14932.75","15013.95"
"30 Sep 2021","15109.7","15137.55","15026.95","15052.65"
"29 Sep 2021","15023.3","15141.05","14985.4","15086.95"
"28 Sep 2021","15235.1","15239.65","14967.05","15095.60"
"27 Sep 2021","15261.35","15262.65","15139.6","15189.05"
"24 Sep 2021","15274.1","15305.2","15160.45","15191.95"
"23 Sep 2021","15097.1","15219.35","15085.55","15205.45"
"22 Sep 2021","14977.3","15030.85","14950.35","14990.55"
"21 Sep 2021","14856.85","14959.45","14734.7","14946.30"
"20 Sep 2021","14907.5","15047.65","14800.85","14826.75"
"17 Sep 2021","15169.9","15207.7","14979.35","15027.25"
"16 Sep 2021","15050.85","15115.35","15012.25","15104.90"
"15 Sep 2021","14927.95","15028.65","14921.1","15020.55"
"14 Sep 2021","14917.05","14935.55","14881.55","14904.35"
"13 Sep 2021","14839.8","14865.75","14769.1","14852.20"
"09 Sep 2021","14780.6","14844.4","14774.15","14836.45"
"08 Sep 2021","14802.85","14825.1","14716.65","14803.60"
"07 Sep 2021","14834.95","14852.25","14713.55","14784.25"
"06 Sep 2021","14827.05","14843.4","14783.45","14805.85"
"03 Sep 2021","14724.7","14770.85","14682.2","14759.30"
"02 Sep 2021","14571.3","14692","14548.5","14684.35"
"01 Sep 2021","14611.65","14640.6","14527.05","14551.35"
"31 Aug 2021","14421.3","14571.8","14393.5","14555.90"
"30 Aug 2021","14257.4","14411.95","14250.55","14397.90"
"27 Aug 2021","14126.3","14203.95","14064.1","14192.50"
"26 Aug 2021","14106.45","14147.05","14074.9","14106.95"
"25 Aug 2021","14103.1","14145.45","14070.55","14093.60"
"24 Aug 2021","13986.95","14075.9","13942.5","14063.25"
"23 Aug 2021","14063.35","14063.5","13841","13930.55"
"20 Aug 2021","13951.5","14047.9","13910.2","13943.95"
"18 Aug 2021","14171.05","14186.5","14072","14095.55"
"17 Aug 2021","14063.9","14123.6","14010.9","14113.10"
"16 Aug 2021","14063.75","14087.4","14016.75","14070.80"
"13 Aug 2021","13997.75","14079.65","13991.7","14065.30"
"12 Aug 2021","13901.1","13979.85","13884.05","13971.95"
"11 Aug 2021","13924.05","13938.6","13716.7","13876.55"
"10 Aug 2021","13957.6","13996.85","13809.45","13892.75"
"09 Aug 2021","13993.6","14007.55","13870.25","13935.05"
"06 Aug 2021","13996.6","14029.8","13946.05","13954.65"
"05 Aug 2021","14000.9","14003.1","13891.7","13981.55"
"04 Aug 2021","13998.05","14045.05","13944.1","13969.35"
"03 Aug 2021","13840.6","13950.25","13817.9","13939.20"
"02 Aug 2021","13759.8","13789.9","13732.85","13783.70"
"30 Jul 2021","13671.55","13739.7","13635.45","13664.25"
"29 Jul 2021","13631.5","13668.9","13608.9","13643.75"
"28 Jul 2021","13631.55","13631.55","13409.1","13579.15"
"27 Jul 2021","13715.15","13740.9","13569.35","13610.30"
"26 Jul 2021","13692.2","13731.1","13648.45","13675.10"
"23 Jul 2021","13711.25","13728.4","13629.65","13687.00"
"22 Jul 2021","13592.4","13678.95","13590.3","13670.20"
"20 Jul 2021","13594.85","13614.75","13437.15","13495.60"
"19 Jul 2021","13624.3","13693.35","13573.65","13619.85"
"16 Jul 2021","13756.75","13761.1","13706.5","13742.35"
"15 Jul 2021","13686.35","13738.6","13677.35","13720.35"
"14 Jul 2021","13638.3","13678.8","13606.35","13661.10"
"13 Jul 2021","13633.1","13635.55","13580.45","13628.85"
"12 Jul 2021","13603.6","13620.15","13512.7","13549.00"
"09 Jul 2021","13513.5","13545.65","13470.2","13527.95"
"08 Jul 2021","13627.7","13660.85","13488.1","13532.70"
"07 Jul 2021","13577.5","13644.45","13542.05","13631.00"
"06 Jul 2021","13579.15","13661.9","13561.75","13574.15"
"05 Jul 2021","13558.4","13593.5","13536.9","13585.75"
"02 Jul 2021","13480.3","13506.1","13435.25","13494.45"
"01 Jul 2021","13504.7","13505.05","13441.55","13454.10"
"30 Jun 2021","13513.25","13552.95","13462.2","13473.55"
"29 Jun 2021","13535.55","13567.8","13461.25","13481.95"
"28 Jun 2021","13589.75","13589.85","13515.05","13533.05"
"25 Jun 2021","13512.15","13549.1","13471","13539.40"
"24 Jun 2021","13460.8","13486.75","13434.5","13468.25"
"23 Jun 2021","13570.1","13570.2","13412.45","13423.35"
"22 Jun 2021","13543.4","13589.65","13473.35","13491.10"
"21 Jun 2021","13240.9","13468.8","13221.05","13456.10"
"18 Jun 2021","13471.9","13474.95","13155.55","13386.55"
"17 Jun 2021","13405.9","13520.9","13372.4","13425.15"
"16 Jun 2021","13595.1","13621.65","13487.15","13510.60"
"15 Jun 2021","13601.35","13634.35","13587.75","13607.80"
"14 Jun 2021","13551.75","13565","13342.4","13554.15"
"11 Jun 2021","13577.05","13601","13513.85","13563.85"
"10 Jun 2021","13458.65","13524.85","13431.25","13517.20"
"09 Jun 2021","13532.2","13569.75","13333.85","13396.40"
"08 Jun 2021","13510.05","13513.05","13420.55","13496.55"
"07 Jun 2021","13454.1","13498.3","13418.5","13479.65"
"04 Jun 2021","13412.75","13433.6","13352.15","13393.90"
"03 Jun 2021","13347.05","13392.75","13332","13380.50"
"02 Jun 2021","13183.8","13290.7","13177.8","13274.25"
"01 Jun 2021","13274.25","13292.4","13164.85","13210.40"
"31 May 2021","13135.85","13244.4","13080.65","13226.35"
"28 May 2021","13134.7","13160.35","13098.85","13117.05"
"27 May 2021","13052.85","13091.35","13007.15","13066.25"
"26 May 2021","13010","13043.85","12954.15","13022.20"
"25 May 2021","13045.4","13046.15","12929.15","12963.00"
"24 May 2021","12963","13003.6","12912.25","12962.45"
"21 May 2021","12815.55","12929.05","12803.15","12917.85"
