"Date","Open","High","Low","Close"
"22 Oct 2021","14207.65","14215.05","13891.85","13949.65"
"21 Oct 2021","14300.9","14306.15","13990.9","14169.95"
"20 Oct 2021","14360.4","14424.15","14127.6","14177.35"
"19 Oct 2021","14626.3","14682.95","14357.15","14384.35"
"18 Oct 2021","14771.25","14795.9","14570.85","14598.20"
"14 Oct 2021","14711","14802.4","14698.75","14728.65"
"13 Oct 2021","14680.4","14725.25","14626.85","14679.40"
"12 Oct 2021","14650.55","14726.1","14521","14629.20"
"11 Oct 2021","14588.5","14651.25","14502.8","14615.35"
"08 Oct 2021","14624.1","14656.5","14468.9","14514.80"
"07 Oct 2021","14564.45","14591.35","14489.9","14562.20"
"06 Oct 2021","14750.05","14775.3","14435.75","14461.95"
"05 Oct 2021","14816.9","14849.85","14619.65","14738.25"
"04 Oct 2021","14649.1","14938.25","14643.95","14812.40"
"01 Oct 2021","14424.3","14603.9","14397.55","14587.65"
"30 Sep 2021","14427.7","14604.7","14398","14466.50"
"29 Sep 2021","14203.5","14515.45","14172.5","14404.95"
"28 Sep 2021","14196.95","14273.75","13956.15","14171.60"
"27 Sep 2021","14297.55","14316.15","14106.7","14156.70"
"24 Sep 2021","14402.8","14457.7","14247.5","14289.15"
"23 Sep 2021","14393.1","14407.05","14311.3","14380.50"
"22 Sep 2021","14267.35","14386.4","14242.7","14334.25"
"21 Sep 2021","14093.85","14300","14033.4","14278.95"
"20 Sep 2021","14281","14372.65","14040.5","14097.25"
"17 Sep 2021","14550.75","14557.95","14288.05","14355.15"
"16 Sep 2021","14494.05","14538.8","14456.2","14491.35"
"15 Sep 2021","14457.55","14505.6","14410.35","14487.90"
"14 Sep 2021","14440.7","14505.15","14373.35","14410.95"
"13 Sep 2021","14339.3","14389.7","14258.05","14377.05"
"09 Sep 2021","14300.3","14339.65","14247.8","14329.85"
"08 Sep 2021","14396.8","14410.9","14248","14349.45"
"07 Sep 2021","14488.05","14503.3","14341.5","14387.35"
"06 Sep 2021","14540.95","14562.25","14449.25","14481.55"
"03 Sep 2021","14506.05","14553.4","14399.25","14485.65"
"02 Sep 2021","14373.55","14500.4","14364","14458.50"
"01 Sep 2021","14375.9","14452.95","14277.75","14319.85"
"31 Aug 2021","14251.35","14370.25","14185.95","14344.75"
"30 Aug 2021","13975.1","14246.45","13960.8","14222.50"
"27 Aug 2021","13778.9","13965.8","13738.45","13948.70"
"26 Aug 2021","13821.95","13874.2","13729.1","13758.60"
"25 Aug 2021","13874.4","13902.85","13767.9","13830.50"
"24 Aug 2021","13758.3","13902.35","13578.9","13876.05"
"23 Aug 2021","13856.8","13911.2","13625.4","13700.60"
"20 Aug 2021","13983.95","14017.8","13601.3","13711.15"
"18 Aug 2021","14070.6","14184.15","14024.7","14071.35"
"17 Aug 2021","13986.75","14118.8","13969.75","14041.25"
"16 Aug 2021","14036.4","14074.5","13900.7","13965.40"
"13 Aug 2021","14083.6","14190.45","13930.3","14049.05"
"12 Aug 2021","14291.5","14291.5","14120.05","14133.05"
"11 Aug 2021","14477.75","14480.75","14145.45","14291.15"
"10 Aug 2021","14582.25","14622.15","14375","14502.90"
"09 Aug 2021","14589.75","14595.35","14409.35","14533.45"
"06 Aug 2021","14599.3","14612.55","14490.25","14517.50"
"05 Aug 2021","14640.3","14689.55","14540.5","14579.85"
"04 Aug 2021","14654.65","14743.3","14562.35","14594.35"
"03 Aug 2021","14498.7","14690.4","14457.95","14647.85"
"02 Aug 2021","14516","14588.65","14381.65","14474.95"
"30 Jul 2021","13962.35","14479.1","13903.8","14425.30"
"29 Jul 2021","14032.15","14072.6","13834.85","13920.35"
"28 Jul 2021","14075","14092","13794.9","13964.75"
"27 Jul 2021","14702.95","14713.15","13866.8","14018.65"
"26 Jul 2021","14604.65","14711.2","14591.85","14652.55"
"23 Jul 2021","14557.15","14630.05","14500.05","14597.85"
"22 Jul 2021","14549.5","14590.55","14457.65","14575.40"
"20 Jul 2021","14680.6","14689.4","14453.95","14479.20"
"19 Jul 2021","14556.75","14707","14549.85","14669.90"
"16 Jul 2021","14486.1","14715.15","14478.15","14635.05"
"15 Jul 2021","14530.6","14564.2","14444.3","14467.45"
"14 Jul 2021","14457","14547.55","14424.05","14507.00"
"13 Jul 2021","14405.55","14519.95","14372.7","14460.05"
"12 Jul 2021","14409.15","14447.85","14322.8","14372.20"
"09 Jul 2021","14260.45","14390.5","14243.85","14360.20"
"08 Jul 2021","14424.15","14484.3","14240.3","14269.30"
"07 Jul 2021","14354","14471.4","14320.2","14453.20"
"06 Jul 2021","14519.35","14539.65","14377.05","14406.95"
"05 Jul 2021","14575.35","14597.9","14500.6","14528.50"
"02 Jul 2021","14489.95","14575.3","14461.05","14529.65"
"01 Jul 2021","14327.4","14465.35","14294.4","14442.45"
"30 Jun 2021","14379.2","14422.45","14288.15","14308.90"
"29 Jun 2021","14241.8","14353.25","14205.6","14330.20"
"28 Jun 2021","14120.35","14308.9","14095","14247.60"
"25 Jun 2021","13982.9","14133.45","13968.95","14069.60"
"24 Jun 2021","14019.25","14058.65","13900.05","13967.95"
"23 Jun 2021","14115.45","14179.6","14003.8","14018.05"
"22 Jun 2021","14126.1","14146.1","14028.15","14095.00"
"21 Jun 2021","13949.55","14103.2","13899.65","14082.95"
"18 Jun 2021","14110.5","14194.9","13855.1","14030.60"
"17 Jun 2021","14193.45","14245.85","13987.05","14081.60"
"16 Jun 2021","14336.1","14354","14183.1","14215.70"
"15 Jun 2021","14464.5","14505","14309.55","14322.65"
"14 Jun 2021","14447.75","14525.35","14217.45","14449.60"
"11 Jun 2021","14331.95","14530.95","14300.1","14464.05"
"10 Jun 2021","14140.9","14369.35","14138.5","14313.90"
"09 Jun 2021","14220.35","14362.45","14046.75","14118.90"
"08 Jun 2021","14064.4","14207.3","13920.2","14189.85"
"07 Jun 2021","14126.95","14151.2","14049.05","14069.00"
"04 Jun 2021","14150.25","14156.65","14050.45","14101.55"
"03 Jun 2021","14176.25","14206.95","14079.65","14114.40"
"02 Jun 2021","14058.1","14189.5","14052.25","14151.85"
"01 Jun 2021","14086.05","14109.05","13939.45","14058.05"
"31 May 2021","14001.2","14074.75","13849.3","14051.75"
"28 May 2021","14092.35","14098.4","13893.55","13934.10"
"27 May 2021","14157.1","14169.7","14022.75","14100.05"
"26 May 2021","14138.75","14228.6","14088.3","14127.25"
"25 May 2021","14120.9","14127.6","14025.95","14090.10"
"24 May 2021","14028.85","14171.4","14015.6","14034.65"
"21 May 2021","14036.75","14085.65","13974.45","13993.70"
"20 May 2021","14025.35","14056.2","13903.1","13970.20"
"19 May 2021","13859.6","14039.1","13839.2","14001.35"
"18 May 2021","13934.35","13995.35","13804.7","13832.40"
"17 May 2021","13921.3","13958.6","13741.25","13858.70"
"14 May 2021","14141.1","14252.35","13848.95","13885.50"
"12 May 2021","14135.1","14224.5","14000.1","14065.05"
"11 May 2021","14112.65","14282.9","14013.25","14066.65"
"10 May 2021","13965.5","14228.4","13861.45","14131.85"
"07 May 2021","13799.25","13924.7","13718.65","13747.10"
"06 May 2021","13897.55","13960.8","13651.2","13747.75"
"05 May 2021","13293","13809.15","13210.5","13779.70"
"04 May 2021","13573.85","13573.85","13200.7","13234.75"
"03 May 2021","13502.65","13580.5","13408.2","13507.45"
"30 Apr 2021","13271.35","13619.55","13263.35","13469.25"
"29 Apr 2021","13301.85","13401.5","13222.6","13298.65"
"28 Apr 2021","13347.65","13367.4","13227.2","13252.95"
"27 Apr 2021","13247.55","13310.65","13145.05","13296.75"
"26 Apr 2021","13418.6","13418.6","13186.25","13203.85"
"23 Apr 2021","13373.1","13476.55","13169","13319.75"
"22 Apr 2021","13496.55","13633.4","13347.2","13378.95"
"20 Apr 2021","13426.05","13583.05","13324.25","13426.90"
"19 Apr 2021","13233.2","13342.25","12999.8","13256.25"
"16 Apr 2021","13016.45","13309.7","12892","13234.25"
"15 Apr 2021","12914.65","13054.5","12798.6","12987.05"
"13 Apr 2021","13155","13205.5","12733","12807.50"
"12 Apr 2021","13026.3","13301.6","12758.65","12961.85"
"09 Apr 2021","12603.6","13074","12582.6","12995.35"
"08 Apr 2021","12630.15","12739.05","12592.75","12611.70"
"07 Apr 2021","12597","12695.1","12549.5","12616.35"
"06 Apr 2021","12345.1","12562.1","12321.7","12548.60"
"05 Apr 2021","12383.55","12383.55","12129.25","12331.50"
"01 Apr 2021","12319","12400.55","12273.6","12377.10"
"31 Mar 2021","12231.05","12327.4","12191.9","12272.60"
"30 Mar 2021","11989.1","12219.6","11958","12206.60"
"26 Mar 2021","11887.9","11944.15","11765.7","11883.20"
"25 Mar 2021","11929.45","11986.35","11717.35","11816.80"
"24 Mar 2021","11874","12056.25","11850.9","11916.30"
"23 Mar 2021","11869.1","11943.35","11811.3","11907.20"
"22 Mar 2021","11685.1","11884.75","11669.05","11850.75"
"19 Mar 2021","11466.7","11705.95","11280.8","11667.10"
"18 Mar 2021","11830.95","11849.2","11466.95","11514.45"
"17 Mar 2021","12028.7","12032.5","11747.6","11787.50"
"16 Mar 2021","12059.2","12099.9","11953.25","12013.00"
"15 Mar 2021","12213.75","12215.15","11848.3","12024.50"
"12 Mar 2021","12365.8","12377.3","12148.55","12184.25"
"10 Mar 2021","12218.45","12335.9","12180.15","12313.25"
"09 Mar 2021","12316.8","12333.25","12053.1","12133.85"
"08 Mar 2021","12224.3","12347.85","12202.3","12239.85"
"05 Mar 2021","12320.8","12336","12150.45","12192.75"
